"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Jul 1, 2024 7:57:28 AM PDT","20816826931","Order","114-6871521-4146613","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","SPRING VALLEY","NY","10977-4703","MarketplaceFacilitator","26.45","2.22","0","0","0","0","0","0","0","0","-2.22","-3.97","-3.68","0","0","18.80"
"Jul 1, 2024 4:41:07 PM PDT","20816826931","Order","114-4325600-9221868","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","SEATTLE","WA","98118-3862","MarketplaceFacilitator","26.45","2.74","0","0","0","0","0","0","0","0","-2.74","-3.97","-3.68","0","0","18.80"
"Jul 1, 2024 10:27:06 PM PDT","20816826931","Order","114-3425470-0941065","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","JENSEN BEACH","FL","34957-7311","MarketplaceFacilitator","26.45","1.72","0","0","0","0","0","0","0","0","-1.72","-3.97","-3.68","0","0","18.80"
"Jul 2, 2024 8:48:58 PM PDT","20816826931","Debt","","","amzn1.cam.v1.sgid.20648881281","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106.58","106.58"
"Jul 2, 2024 8:48:58 PM PDT","20816826931","Debt","","","amzn1.cam.v1.sgid.20715718041","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.00","6.00"
"Jul 3, 2024 2:47:49 PM PDT","20816826931","Order","114-3473962-4714628","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","HICKSVILLE","NY","11801-5600","MarketplaceFacilitator","26.45","2.28","0","0","0","0","0","0","0","0","-2.28","-3.97","-3.06","0","0","19.42"
"Jul 3, 2024 11:44:24 PM PDT","20816826931","Order","111-7584752-9667436","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","CHARLTON","MA","01507-5127","MarketplaceFacilitator","26.45","1.65","0","0","0","0","0","0","0","0","-1.65","-3.97","-3.06","0","0","19.42"
"Jul 5, 2024 8:23:32 AM PDT","20816826931","Order","112-0047416-6368240","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","FORT MILL","SC","29707-7750","MarketplaceFacilitator","26.45","2.12","0","0","0","0","0","0","0","0","-2.12","-3.97","-3.06","0","0","19.42"
"Jul 5, 2024 9:50:33 AM PDT","20816826931","Order","113-2067186-5362669","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","Cartagena","","130002","","26.45","0","9.73","0","0","0","0","0","-9.73","0","0","-3.97","-3.06","0","0","19.42"
"Jul 5, 2024 3:30:53 PM PDT","20816826931","Order","112-1752264-4908230","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","ONALASKA","WI","54650-8913","MarketplaceFacilitator","26.45","1.45","0","0","0","0","0","0","0","0","-1.45","-3.97","-3.06","0","0","19.42"
"Jul 6, 2024 10:37:36 AM PDT","20816826931","Order","112-5108748-7041053","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","CERRITOS","CALIFORNIA","90703-7244","MarketplaceFacilitator","26.45","2.51","0","0","0","0","0","0","0","0","-2.51","-3.97","-3.06","0","0","19.42"
"Jul 7, 2024 8:22:13 PM PDT","20816826931","FBA Inventory Fee","","","FBA Inventory Storage Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.03","-0.03"
"Jul 8, 2024 1:51:48 AM PDT","20816826931","Order","111-5246151-4391402","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","EL DORADO HILLS","CA","95762-9544","MarketplaceFacilitator","26.45","1.92","1.00","0","0","0","0","0","-1.00","0","-1.92","-3.97","-3.06","0","0","19.42"
"Jul 8, 2024 4:59:02 AM PDT","20816826931","Order","111-5934763-9133040","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","MUNDS PARK","AZ","86017-0029","MarketplaceFacilitator","26.45","1.83","0","0","0","0","0","0","0","0","-1.83","-3.97","-3.06","0","0","19.42"
"Jul 8, 2024 11:01:27 AM PDT","20816826931","Order","111-8645036-3594666","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","SCOTTSBORO","AL","35769-3304","MarketplaceFacilitator","26.45","2.12","0","0","0","0","0","0","0","0","-2.12","-3.97","-3.06","0","0","19.42"
"Jul 8, 2024 6:16:52 PM PDT","20816826931","Order","113-6226392-7509805","FL-45RT-MK4P","JM BAMBOO Rechargeable Ultrasonic Tick & Flea Repeller for Humans - Emits High Frequencies and Protects Humans - Portable Ultrasonic Tick - Safe for H","1","amazon.com","Amazon","NEWTON CENTER","MA","02459-2116","MarketplaceFacilitator","26.45","1.65","0","0","0","0","0","0","0","0","-1.65","-3.97","-3.06","0","0","19.42"
